county,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-10,2020-02-11,2020-02-13,2020-02-14,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-23,2020-03-24,2020-03-26,2020-03-27,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-11-02,2020-11-04,2020-11-05,2020-11-06,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-23,2020-11-24,2020-11-25,2020-11-27,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-21,2020-12-22,2020-12-23,2020-12-28,2020-12-29,2020-12-30,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-19,2021-01-21,2021-01-22,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05
39113,28,27,26,24,24,22,23,24,24,22,21,23,22,20,22,21,22,22,21,21,19,27,26,25,25,28,26,24,30,23,22,25,21,22,24,35,22,23,22,22,23,21,20,21,23,22,24,22,28,32,34,35,34,35,43,37,40,40,40,43,41,39,42,42,40,42,41,45,42,43,41,41,40,40,36,40,35,36,35,39,37,35,37,40,37,36,37,39,35,34,36,34,37,39,34,34,29,35,32,31,31,30,31,30,29,29,28,29,30,33,30,31,32,33,28,29,29,30,30,30,28,29,30,29,29,29,31,31,30,30,29,30,30,29,29,29,31,31,31,31,30,33,32,30,33,30,36,35,35,36,35,37,36,34,36,34,37,37,33,30,28,30,29,29,29,29,25,26,26,25,24,28,26,26,25,28,30,28,28,26,28,28,25,25,24,29,28,27,26,25,29,29,27,26,26,29,28,29,26,32,30,28,27,27,30,27,28,30,27,30,28,27,25,28,30,28,29,27,30,30,31,28,28,31,29,32,30,32,32,30,31,28,32,30,29,29,27,31,30,31,29,27,31,28,27,32,31,30,32,33,32,33,31,31,30,29,29,29,29,29,28,31,29,31,29,26,32,28,29,30,28,30,34,31,31,27,42,30,31,27,28,26,26,26,25,26,25,24,24,23
39115,34,31,30,31,30,26,27,23,26,23,24,27,25,24,25,28,26,25,23,24,18,30,27,32,29,33,28,27,29,25,24,25,21,21,24,34,24,24,25,17,22,19,18,18,18,17,19,18,22,28,24,23,28,26,36,30,33,29,31,37,35,32,33,34,33,34,32,38,33,34,33,35,30,32,30,30,28,28,30,28,27,28,30,30,31,28,29,33,27,28,27,28,30,33,32,30,24,29,28,24,30,26,28,28,28,27,24,27,27,28,26,26,25,31,28,26,27,26,26,28,24,28,26,24,26,28,26,28,25,22,25,24,23,25,23,23,23,24,24,23,24,23,22,19,22,22,23,22,23,22,19,22,23,26,23,22,24,21,22,23,23,21,19,20,19,21,19,17,20,18,16,22,19,18,20,20,24,22,24,21,21,23,20,19,20,23,22,18,16,22,24,22,21,20,20,24,22,23,21,25,25,22,19,26,24,23,22,25,24,22,23,23,21,19,21,26,20,21,26,32,29,27,26,28,26,29,26,29,30,29,24,24,25,23,23,24,23,28,28,31,26,25,27,26,24,30,28,26,27,24,25,25,22,25,22,23,22,22,23,23,21,30,23,30,29,22,34,31,29,24,24,28,37,28,30,25,40,27,29,25,22,22,23,23,20,21,19,20,19,20
39117,28,24,22,22,24,22,22,22,24,21,20,20,20,20,22,20,20,21,20,20,18,25,25,27,28,30,25,24,31,23,19,26,20,22,23,34,20,24,21,19,21,18,18,17,19,19,22,20,24,27,30,30,31,31,38,33,36,35,34,38,37,35,35,39,38,40,36,41,37,38,35,35,35,35,33,33,30,33,34,35,33,32,33,35,32,30,32,34,31,31,32,29,34,37,32,29,27,32,27,26,28,26,28,25,26,26,25,24,25,29,27,28,27,30,25,27,26,28,27,27,25,27,26,24,25,26,27,28,27,26,27,27,25,26,26,24,26,26,26,26,24,26,25,24,25,23,29,27,26,28,26,28,27,27,27,27,31,25,25,24,22,24,24,24,24,24,21,20,21,19,18,24,22,22,20,24,26,24,22,21,23,26,21,22,21,26,22,23,21,21,25,23,22,21,23,23,23,23,22,27,25,25,24,23,26,24,25,27,21,25,24,23,23,20,24,21,23,23,24,24,27,22,23,23,21,27,24,26,29,26,23,22,26,23,23,22,20,24,23,25,24,22,24,23,22,26,25,26,27,27,27,26,24,25,25,24,24,23,24,23,22,25,26,25,24,20,38,35,27,26,27,28,29,26,23,22,43,26,31,22,25,23,24,23,22,22,22,23,22,21
39119,26,25,23,22,21,20,21,21,21,19,19,20,20,17,19,19,21,20,19,18,17,25,25,26,25,29,23,24,27,22,20,24,21,21,23,37,21,22,24,22,23,21,21,21,21,20,25,21,27,30,30,29,32,31,37,32,36,37,36,39,37,35,36,38,36,38,37,40,37,35,35,35,34,35,32,32,30,30,32,31,31,31,30,34,32,30,32,33,28,28,33,29,30,32,30,31,29,31,28,26,27,26,27,27,26,27,25,26,26,29,28,29,28,29,23,25,26,26,27,25,25,25,26,24,25,25,27,30,28,27,28,28,27,27,26,25,26,28,27,29,27,31,30,29,31,27,32,32,31,32,31,32,32,31,33,31,33,31,28,24,25,27,26,25,25,25,21,21,21,21,20,23,22,22,21,24,26,25,24,24,23,22,21,21,19,23,24,23,23,23,25,25,23,22,22,24,24,24,23,27,26,24,23,23,26,22,23,25,22,26,23,23,21,24,24,25,24,24,24,26,27,23,24,26,25,30,28,28,29,25,25,24,28,25,25,25,23,26,26,29,28,23,26,26,25,28,29,26,28,28,28,27,25,25,26,23,23,24,25,24,22,27,24,26,25,23,32,30,25,24,23,25,34,27,29,24,39,30,30,26,27,23,22,21,22,24,23,20,21,20
39121,24,21,20,21,21,20,17,20,19,19,16,19,21,17,17,19,18,18,18,18,18,23,22,25,22,26,22,19,22,20,19,21,18,18,21,38,19,18,21,17,18,17,12,18,19,17,18,18,24,26,23,27,26,28,33,30,32,29,34,37,38,30,34,39,33,38,34,39,35,35,34,33,34,35,30,33,34,27,33,31,35,27,31,32,31,31,30,32,27,24,29,30,30,30,30,29,21,27,21,22,26,23,25,23,24,23,21,23,20,27,22,24,22,22,23,26,24,23,25,21,23,24,22,23,20,24,22,27,26,24,22,22,21,23,21,23,22,21,23,20,19,22,20,17,21,20,21,24,19,19,19,20,20,21,22,19,20,20,22,19,19,22,17,18,19,21,19,19,20,17,15,21,16,17,16,20,17,17,15,17,20,19,15,17,16,20,19,15,13,16,19,19,17,16,16,21,18,19,16,23,21,18,16,16,22,21,20,25,20,21,20,18,20,19,19,24,18,20,21,22,24,22,22,26,24,27,24,25,30,27,22,22,22,20,21,19,20,23,23,32,26,21,24,18,17,26,26,23,26,22,22,25,21,22,22,18,20,21,20,20,16,28,19,21,21,20,29,24,24,21,23,23,35,26,28,21,43,25,28,22,25,22,20,19,18,18,18,19,19,20
39123,27,26,24,22,22,21,21,21,20,19,21,20,19,19,20,17,21,21,20,20,17,24,24,23,31,26,24,22,30,22,22,24,20,20,23,36,24,27,20,17,19,18,17,17,19,18,20,17,23,28,28,29,29,31,39,33,37,38,38,39,38,36,38,39,35,38,35,41,36,40,39,39,35,37,34,33,31,31,31,31,31,31,32,35,30,32,31,35,29,29,32,31,31,33,28,27,27,30,26,26,28,25,27,25,25,23,24,24,26,29,25,29,26,29,23,24,25,26,26,24,23,24,23,24,22,25,25,25,27,24,26,25,23,24,26,24,23,24,24,25,25,29,26,27,27,25,29,29,28,30,29,29,28,26,28,27,29,28,26,23,23,25,23,23,22,24,19,20,19,18,20,23,20,21,20,22,24,21,23,22,22,22,19,19,17,22,23,22,21,22,25,24,23,21,21,22,23,24,22,27,24,24,23,21,26,24,20,24,23,27,24,25,24,27,27,24,24,24,29,27,26,25,25,28,26,31,30,30,36,26,27,25,29,27,27,28,26,29,27,28,25,26,31,29,29,31,30,32,29,28,28,29,28,30,29,28,26,27,27,26,25,28,28,27,24,20,34,28,23,25,30,30,27,26,26,24,50,27,27,25,28,24,22,20,19,25,24,19,21,18
39125,23,22,22,23,22,21,21,22,22,21,17,20,21,20,19,20,19,21,21,19,17,24,24,25,29,25,25,24,29,21,20,24,21,19,21,39,24,25,19,22,24,18,19,20,20,18,24,18,23,25,29,28,31,29,36,32,35,33,34,39,35,33,35,39,34,37,37,38,38,37,34,37,34,34,31,31,30,30,30,32,30,27,29,34,28,28,29,33,28,26,29,27,31,31,26,26,24,29,26,23,25,23,24,26,23,24,22,21,23,27,24,23,22,26,20,20,24,23,24,23,23,21,24,22,22,23,26,26,25,27,26,27,26,29,27,23,26,28,24,25,23,27,26,26,25,24,26,25,25,24,24,26,26,28,28,26,27,25,25,26,25,23,22,23,23,23,19,20,21,21,19,22,21,21,17,21,25,21,20,20,23,21,21,19,20,23,20,21,19,19,22,21,21,21,17,22,22,22,21,23,23,20,21,19,22,20,22,22,21,25,22,25,19,22,24,24,25,25,24,23,25,24,24,25,22,29,26,24,26,23,25,22,26,25,24,25,23,26,26,26,25,24,27,23,25,27,25,29,24,26,24,26,24,25,24,23,22,21,22,21,20,24,32,24,21,19,32,26,22,23,29,24,22,22,22,20,44,22,25,21,23,20,20,18,19,20,18,20,20,18
39127,28,24,23,23,22,22,21,21,24,20,21,22,20,18,20,19,21,21,21,22,19,25,27,26,24,30,23,23,27,24,21,24,22,23,24,37,23,23,26,22,24,20,19,20,23,22,24,22,24,28,28,28,31,30,36,31,34,34,35,42,36,34,34,38,35,38,38,40,34,34,36,36,33,34,31,34,31,30,31,31,33,33,30,35,32,29,32,33,28,27,30,28,31,34,30,30,27,29,27,27,27,25,26,26,25,25,23,23,24,29,25,28,26,29,24,27,27,28,26,27,24,23,24,23,23,24,26,28,24,26,26,25,25,24,25,24,25,25,26,27,24,29,26,26,26,25,30,29,28,30,28,31,31,29,30,28,30,30,27,24,25,26,25,25,24,26,22,22,23,22,20,24,20,22,21,22,27,22,22,21,23,23,21,22,21,24,23,22,21,22,24,23,23,22,22,24,23,23,20,25,24,22,21,19,25,22,23,25,21,23,23,23,20,21,23,24,23,21,23,23,25,22,22,27,24,30,29,29,31,27,26,24,25,24,23,22,21,25,22,28,25,24,25,24,23,27,24,26,25,26,25,23,23,22,22,22,22,23,22,22,19,31,25,26,25,22,33,32,27,24,25,25,36,30,31,25,41,29,31,25,25,21,22,23,21,24,21,20,21,19
39129,25,23,22,21,22,20,20,21,20,22,19,20,19,18,19,19,19,21,20,19,18,25,24,24,24,28,23,21,25,20,18,21,19,20,22,37,21,24,23,20,21,19,19,19,21,20,22,21,26,28,29,29,32,32,37,34,37,36,37,42,38,36,37,39,37,39,37,41,38,37,35,36,35,36,32,35,29,32,33,35,33,32,32,35,33,31,33,35,31,29,32,29,33,34,31,30,25,31,26,26,27,25,27,27,26,26,23,24,24,28,25,27,28,28,25,25,23,28,26,26,24,23,25,24,24,24,28,28,26,26,25,27,26,25,25,23,26,27,27,26,25,29,29,28,29,26,31,29,28,29,27,31,30,27,30,28,32,30,28,25,24,27,25,27,25,26,22,23,24,23,22,26,23,23,23,25,27,25,24,23,24,24,22,21,19,23,25,24,23,22,25,25,24,23,22,25,23,23,23,28,26,23,23,22,25,23,22,27,23,26,24,24,23,27,29,27,28,26,29,29,29,26,27,29,28,32,29,30,30,28,27,25,28,27,27,28,24,29,28,31,27,27,29,28,28,31,29,29,27,27,29,28,27,28,28,27,27,27,28,27,25,36,27,27,25,21,29,34,25,25,27,28,38,27,32,25,43,31,33,26,26,23,20,20,21,22,21,19,20,19
39131,24,23,22,19,21,19,19,17,19,17,18,20,19,18,18,16,18,18,17,19,18,23,25,24,24,25,21,21,21,19,18,20,19,18,20,38,18,21,18,19,21,18,18,18,20,17,18,17,22,25,27,26,25,28,32,30,31,31,34,38,33,30,31,33,31,33,34,35,33,31,30,32,28,29,25,31,27,28,26,29,28,28,27,31,28,27,28,31,27,27,26,24,26,31,28,26,24,28,24,22,23,23,23,22,22,23,21,23,24,25,23,24,23,25,22,23,23,23,23,22,21,20,22,24,23,21,24,25,25,25,22,23,22,22,22,23,23,25,24,25,23,25,24,20,21,22,24,24,24,24,23,26,25,24,26,25,26,27,23,21,21,21,20,20,22,21,19,18,20,19,18,21,19,18,19,19,23,20,21,19,24,21,20,20,20,21,20,18,18,18,21,21,21,20,20,22,22,21,20,22,24,22,21,22,24,21,20,22,20,22,21,20,19,22,23,27,22,23,22,21,24,23,22,24,24,29,27,30,26,26,23,24,25,23,24,23,22,24,22,25,22,20,24,24,22,28,24,25,26,25,26,24,23,24,23,22,22,22,20,21,20,32,20,24,29,23,33,31,22,23,21,24,30,26,30,24,44,30,33,23,23,20,21,19,20,19,19,16,18,19
39133,26,24,22,22,23,20,21,20,20,19,19,21,20,18,19,18,20,20,19,19,16,24,23,22,23,29,23,21,27,22,20,24,20,21,22,35,20,22,20,19,21,19,18,18,20,19,22,20,26,30,30,31,32,33,38,34,36,38,37,42,40,38,39,42,39,42,41,43,41,40,40,39,38,39,37,36,33,35,35,36,35,37,39,38,37,35,36,39,35,32,35,34,35,35,32,31,31,34,30,30,31,30,30,30,28,30,27,29,28,33,30,31,29,31,27,28,29,31,29,28,27,27,27,26,26,27,29,30,29,29,29,29,29,27,28,27,30,29,28,30,27,32,30,29,30,27,34,33,32,33,31,34,33,32,33,31,34,34,30,27,26,29,27,28,28,30,24,24,24,23,22,26,24,24,23,26,28,26,26,24,27,26,23,24,22,26,26,26,24,24,28,27,26,24,24,26,26,26,23,29,28,27,25,24,29,26,25,27,24,29,26,26,24,26,27,26,27,25,27,29,28,25,24,28,26,31,29,31,37,30,29,26,32,31,31,30,26,31,31,31,29,28,31,28,26,30,30,30,32,31,31,31,30,30,29,27,27,28,28,28,26,28,29,30,29,25,34,27,28,27,26,30,27,28,27,25,37,27,27,25,28,25,26,25,23,25,25,23,24,22
39135,25,23,21,19,20,19,20,19,20,17,18,19,19,17,18,19,20,20,17,17,16,24,24,23,23,28,22,20,30,21,20,23,19,19,22,37,20,20,20,19,19,20,18,20,19,18,22,20,25,29,31,32,32,33,38,32,36,35,36,39,35,34,36,35,35,36,36,40,38,37,35,36,34,33,29,34,29,30,30,33,31,30,31,34,31,30,30,34,29,28,28,27,32,32,28,28,23,30,25,26,24,23,26,23,24,23,21,22,23,26,21,24,25,26,22,21,23,25,23,23,23,24,22,25,22,24,25,26,25,25,25,23,24,24,25,23,25,25,26,24,25,29,26,26,28,24,28,25,26,26,24,27,27,26,25,24,26,27,24,23,22,24,22,21,21,24,20,20,20,19,19,20,20,19,19,21,23,20,20,19,22,21,20,18,18,22,21,20,19,19,22,22,21,20,19,24,21,22,21,24,22,21,20,21,24,22,22,25,22,24,23,23,21,24,25,24,24,22,25,25,25,23,24,26,25,30,28,28,28,25,25,23,25,26,24,25,22,26,25,30,23,23,28,26,25,29,28,29,25,27,26,26,26,25,26,23,25,22,25,23,22,34,24,24,22,20,32,22,22,23,26,26,32,25,29,23,43,28,31,20,24,21,20,20,20,21,21,18,18,18
39137,25,23,22,21,22,20,19,20,21,18,17,18,21,18,20,18,21,21,19,18,15,25,24,25,31,27,24,21,29,20,19,25,19,19,23,37,22,24,20,21,21,18,18,18,18,19,19,18,24,27,27,28,28,31,37,32,37,37,36,40,37,34,37,39,37,40,38,43,40,42,38,41,37,37,34,34,30,31,32,34,33,29,33,36,33,30,30,35,30,29,31,29,32,31,28,27,24,31,26,26,26,23,26,25,23,21,23,24,24,29,25,25,25,26,21,21,22,24,24,23,22,22,23,21,21,23,27,27,26,24,23,24,23,23,23,20,24,24,23,24,23,27,25,24,25,21,29,26,28,28,26,29,28,28,28,25,30,29,26,25,23,22,21,23,22,23,20,20,19,20,19,23,21,20,21,22,24,22,22,20,21,21,18,20,17,21,20,21,20,20,26,22,21,22,21,22,22,23,19,24,24,23,21,22,24,23,21,23,21,24,23,23,22,22,26,24,25,22,25,25,26,23,22,25,24,29,26,27,26,25,25,22,24,22,22,23,20,24,23,25,23,21,25,22,24,27,26,26,24,25,25,25,24,24,24,21,21,22,23,21,19,22,27,23,21,18,32,26,21,22,27,23,22,21,22,19,44,23,29,20,22,20,19,18,17,20,17,18,18,16
39139,28,26,25,24,25,24,23,23,24,21,22,22,23,20,22,20,22,23,22,21,18,29,28,28,33,31,28,25,33,26,22,26,23,24,26,35,23,25,23,23,25,21,22,22,24,22,25,23,26,30,30,31,32,33,40,34,36,38,39,41,39,38,38,42,38,40,39,42,38,40,38,39,37,38,36,34,32,33,34,35,34,34,35,37,33,32,34,36,32,30,33,31,35,36,32,30,27,32,27,27,28,28,29,28,27,27,26,25,27,29,27,30,29,31,26,28,29,30,29,27,27,27,26,26,27,27,29,29,29,28,28,28,28,27,27,26,28,28,28,30,27,32,29,27,28,26,32,31,31,32,30,33,31,29,32,30,33,31,29,27,25,26,26,26,26,27,21,21,22,21,20,24,22,23,22,24,27,25,25,23,24,25,22,22,22,24,24,24,22,23,26,26,24,24,24,25,25,25,23,28,28,25,25,24,27,25,25,28,25,28,26,26,23,27,29,27,27,26,29,29,29,27,27,30,28,31,29,31,34,30,29,27,32,30,29,30,27,32,30,30,28,27,30,28,28,31,31,30,31,33,32,31,30,28,29,27,26,26,28,25,25,27,28,28,27,22,35,31,27,27,28,28,27,26,27,25,41,26,29,27,27,24,25,24,23,25,25,22,24,21
39141,25,24,21,20,22,20,20,20,21,21,19,21,21,18,20,18,21,21,22,21,19,25,26,25,25,29,24,23,27,21,19,23,21,19,21,39,20,24,21,21,23,21,21,20,22,20,23,20,27,30,30,30,31,32,39,32,36,36,38,39,36,35,35,36,36,38,36,40,37,35,35,35,35,34,31,35,31,31,30,33,31,31,31,33,31,31,33,35,29,28,30,27,31,34,30,31,26,30,25,25,26,24,26,25,25,25,23,24,25,27,27,26,25,27,24,25,26,26,25,26,24,24,25,25,25,23,27,27,25,25,25,25,25,25,25,25,27,26,27,27,26,29,27,26,27,25,27,26,26,25,23,25,25,25,25,23,27,25,23,24,23,22,22,22,22,22,20,21,21,20,18,21,20,20,20,23,23,22,22,20,23,22,21,21,20,23,22,21,19,20,24,24,23,23,22,23,23,23,22,24,25,23,23,22,25,21,23,24,22,24,23,22,20,22,24,25,24,23,25,25,26,23,22,25,25,29,27,29,31,25,23,22,26,25,23,24,22,26,25,27,24,24,27,26,24,29,29,27,29,29,28,28,25,27,26,25,24,24,24,24,22,33,24,25,31,22,36,35,24,24,23,25,36,26,33,22,44,32,33,25,25,22,21,23,21,21,21,20,21,20
39143,27,26,22,22,22,19,21,21,21,20,18,21,19,19,19,19,19,19,19,19,16,24,23,24,31,27,25,22,31,21,20,24,21,22,24,36,22,27,21,23,23,20,19,20,22,21,23,19,26,28,28,30,31,31,37,35,37,36,39,40,37,34,37,39,35,39,38,40,40,38,38,40,34,37,34,33,31,31,31,34,33,32,33,34,31,31,33,33,30,29,32,30,32,33,29,30,27,32,29,28,27,26,27,26,27,26,24,26,26,31,28,28,26,30,23,22,25,27,26,26,24,26,25,24,25,27,27,27,28,26,25,27,26,25,27,25,27,25,26,27,28,31,29,28,28,27,33,32,31,32,31,33,33,30,32,31,34,33,30,26,24,27,25,26,26,26,22,23,23,22,20,25,24,23,22,25,27,25,24,23,23,25,22,21,19,24,26,26,24,23,27,26,25,24,23,25,26,26,24,29,25,24,24,25,26,25,23,27,25,27,26,27,24,28,29,28,27,28,31,28,30,27,27,29,28,32,31,30,34,29,28,26,30,27,27,28,26,29,29,30,28,26,32,30,29,33,31,31,29,29,30,30,28,29,29,28,27,27,28,27,26,29,30,29,25,21,35,29,25,26,30,31,27,27,28,26,48,29,29,25,27,25,22,22,20,25,23,21,21,21
39145,25,23,22,22,22,20,20,21,19,20,19,19,19,17,19,19,20,19,19,18,17,24,23,24,25,27,22,21,22,19,19,21,20,20,20,37,19,19,17,18,19,18,18,18,20,18,21,18,23,28,28,28,28,30,34,30,31,31,35,39,35,33,34,34,35,36,34,38,36,33,33,34,31,33,29,35,29,28,27,31,28,29,29,33,29,27,31,31,27,27,25,24,28,30,27,28,24,28,25,23,23,23,24,24,22,24,23,23,24,25,24,24,24,22,21,22,21,24,24,23,22,24,26,24,24,23,26,25,24,24,24,26,25,25,24,24,26,26,28,28,27,30,29,30,32,29,31,32,31,31,30,32,32,30,32,30,32,31,28,26,26,26,25,26,26,25,23,21,22,22,21,24,23,23,22,25,26,25,24,24,24,22,20,19,19,22,24,25,23,23,25,26,23,23,24,25,24,23,22,27,25,22,23,22,25,24,22,26,25,27,28,26,25,27,29,29,28,28,29,29,29,26,28,29,28,30,31,31,30,28,28,28,31,28,28,29,26,30,28,30,28,27,29,28,27,32,31,30,27,30,32,30,31,30,30,29,28,28,29,28,28,34,29,30,31,23,30,31,23,24,28,29,30,33,42,28,47,34,38,31,29,25,22,21,22,24,23,19,19,19
39147,24,23,21,20,21,18,19,21,20,17,18,19,19,18,18,16,18,19,17,17,15,22,21,22,29,24,21,20,29,20,17,21,19,20,21,34,20,25,19,20,19,18,17,17,19,16,20,17,23,27,26,27,27,30,36,30,34,37,36,40,37,34,38,37,36,38,39,40,37,36,36,37,35,37,33,32,28,30,32,31,30,30,31,33,30,30,30,33,29,27,31,29,31,32,26,27,25,30,27,25,25,25,25,25,23,23,22,23,25,29,26,29,26,28,23,23,23,26,25,24,24,23,24,22,22,24,24,27,25,24,25,24,25,24,25,24,25,27,28,26,26,30,28,27,28,24,31,29,30,30,28,31,30,28,30,28,31,31,28,25,23,27,26,26,25,27,20,22,22,19,20,22,22,22,21,22,25,24,23,23,20,22,20,19,19,23,24,24,23,22,25,24,23,22,21,23,24,22,21,24,24,24,22,22,24,23,22,24,22,26,25,24,23,26,28,26,26,25,27,28,29,26,26,29,26,29,30,29,32,26,26,25,27,27,26,25,25,29,27,29,26,26,30,27,27,30,30,32,26,29,31,29,29,27,28,27,27,26,27,26,25,26,30,27,23,20,32,28,23,23,30,28,26,25,25,24,50,27,30,24,26,22,19,21,19,23,23,17,19,19
39149,26,23,24,22,21,21,20,20,20,19,19,19,19,17,18,18,21,19,19,19,16,26,24,25,31,26,24,22,28,20,19,23,19,21,21,38,21,24,19,21,22,20,19,19,21,20,21,19,23,27,29,30,31,32,39,36,38,38,37,40,38,36,38,40,36,40,38,42,39,40,36,37,34,36,32,35,31,32,31,35,34,30,34,36,33,32,31,36,29,27,32,30,32,33,28,29,26,33,28,26,26,25,27,25,24,25,23,25,28,30,26,28,26,28,23,24,25,26,27,25,23,24,25,25,25,25,28,27,28,26,26,28,26,26,26,24,26,27,28,27,26,31,30,30,30,27,34,31,31,31,29,32,31,29,30,29,33,32,30,26,25,26,25,24,25,24,20,21,21,20,19,24,21,21,19,23,25,23,23,22,21,21,19,19,19,22,24,25,22,22,27,23,22,21,21,24,24,24,21,26,24,23,23,23,24,22,21,25,24,26,25,25,23,24,27,26,26,25,27,27,27,26,27,27,26,29,29,26,30,25,25,24,27,25,25,25,23,28,27,32,25,25,30,28,29,31,30,31,27,27,29,27,26,27,29,26,25,24,24,26,24,31,31,26,22,17,30,22,22,22,26,26,28,24,27,23,44,26,31,23,26,23,18,18,19,22,22,18,18,18
39151,27,25,24,23,23,21,21,22,22,20,21,22,22,19,20,20,21,21,19,20,18,26,25,24,25,29,26,23,28,23,20,25,22,22,24,35,21,22,22,21,23,20,20,20,22,21,25,22,28,32,31,32,33,34,41,35,37,40,40,43,41,39,41,43,40,42,42,45,41,40,40,40,38,40,37,36,34,35,36,36,35,36,37,38,35,34,36,38,34,31,34,32,34,35,31,30,29,33,29,28,30,29,29,29,27,29,27,27,27,32,29,31,29,31,26,27,28,30,29,28,27,27,27,26,26,27,29,29,28,28,28,28,28,26,27,26,28,28,28,29,27,31,29,28,28,27,32,31,31,32,31,33,30,28,30,29,32,31,28,25,25,27,26,26,26,27,22,22,23,22,22,25,23,23,23,25,28,26,26,24,25,25,22,22,21,24,26,26,25,25,28,27,26,25,25,26,26,26,24,29,28,26,25,25,27,25,24,27,26,29,26,26,25,28,29,27,28,27,29,29,30,27,28,30,28,32,32,31,33,29,29,28,31,30,29,29,27,31,31,31,30,29,32,30,29,33,32,32,29,31,32,32,30,31,31,29,29,29,30,29,28,30,29,30,27,24,34,28,26,27,28,30,29,27,28,27,38,29,29,27,28,26,23,22,23,26,25,21,23,22
