fips,severity_index,deaths_2020_05_19,deaths_intervals_2020_05_19,deaths_2020_05_20,deaths_intervals_2020_05_20,deaths_2020_05_21,deaths_intervals_2020_05_21,deaths_2020_05_22,deaths_intervals_2020_05_22,deaths_2020_05_23,deaths_intervals_2020_05_23,deaths_2020_05_24,deaths_intervals_2020_05_24,deaths_2020_05_25,deaths_intervals_2020_05_25
39063,2,1.3,"(1, 1.4926336210735396)",1.5,"(1, 1.939516626655829)",1.7,"(1, 2.3474946956181153)",1.9,"(1, 2.7233248403934787)",2,"(1, 3.074666937121976)",2.2,"(1, 3.3998314733453623)",2.4,"(1, 3.712331581437576)"
40013,2,1.3,"(1, 1.5336246479481046)",1.5,"(1, 2.0906145723337994)",1.8,"(1, 2.688017920879996)",2.1,"(1, 3.319260816318222)",2.4,"(1, 4.002588919777717)",2.7,"(1, 4.718308592403371)",3.1,"(1, 5.375266149239571)"
48401,2,1.2,"(1, 1.5168545788683718)",1.5,"(1, 2.0333410980106805)",1.7,"(1, 2.5526111987203124)",2,"(1, 3.0850731560978204)",2.2,"(1, 3.554269841026531)",2.5,"(1, 4.03283800971057)",2.7,"(1, 4.514394258145111)"
51121,2,1.2,"(1, 1.530677451092099)",1.5,"(1, 2.0902732801848867)",1.8,"(1, 2.6880135123113424)",2,"(1, 3.2871592889361456)",2.3,"(1, 3.919123554669263)",2.7,"(1, 4.498317403372409)",3,"(1, 5.104477803364549)"
42093,2,0.4,"(0.0, 0.8010799405059755)",0.6,"(0.0, 1.2262631645512838)",0.8,"(0.0, 1.6204233075738947)",1,"(0.0, 1.9935735922686764)",1.2,"(0.0, 2.3504767398847113)",1.4,"(0.0, 2.702038671962087)",1.5,"(0.0, 3.0501456752618)"
29171,1,0.2,"(0.0, 0.31549009234238967)",0.3,"(0.0, 0.6202966976627182)",0.5,"(0.0, 0.9203802296194462)",0.7,"(0.0, 1.2383360384397177)",0.8,"(0.0, 1.575248382008142)",1,"(0.0, 1.9788316380111206)",1.2,"(0.0, 2.421379386618963)"
29129,2,0.2,"(0.0, 0.3111875037460939)",0.3,"(0.0, 0.6227634329196087)",0.5,"(0.0, 0.9431933020636035)",0.7,"(0.0, 1.3029130427376423)",0.9,"(0.0, 1.704549811514092)",1.1,"(0.0, 2.2199222075978007)",1.4,"(0.0, 2.8110932621641913)"
29211,1,0.2,"(0.0, 0.3117977620653585)",0.3,"(0.0, 0.6145934363811032)",0.5,"(0.0, 0.9129933777700276)",0.6,"(0.0, 1.2162748309937736)",0.8,"(0.0, 1.529821797934669)",1,"(0.0, 1.878069528120554)",1.1,"(0.0, 2.249251215829209)"
48275,1,0.2,"(0.0, 0.31967018543367526)",0.3,"(0.0, 0.6084642102978541)",0.4,"(0.0, 0.873568196457376)",0.6,"(0.0, 1.1193636485769622)",0.7,"(0.0, 1.3780801518169936)",0.8,"(0.0, 1.6263535780706668)",0.9,"(0.0, 1.865805868587139)"
2070,1,0.2,"(0.0, 0.32231656892254823)",0.3,"(0.0, 0.6168638985885779)",0.4,"(0.0, 0.8904188052707007)",0.6,"(0.0, 1.147067877331014)",0.7,"(0.0, 1.3896303926269107)",0.8,"(0.0, 1.6201942291434988)",0.9,"(0.0, 1.8801944595556719)"
46047,1,0.2,"(0.0, 0.31126086366449246)",0.3,"(0.0, 0.6074220495840877)",0.5,"(0.0, 0.9076638264193037)",0.6,"(0.0, 1.2058776182509376)",0.8,"(0.0, 1.5300638146363903)",1,"(0.0, 1.8864223703901408)",1.1,"(0.0, 2.267164617234279)"
29001,1,0.2,"(0.0, 0.30342904655697883)",0.3,"(0.0, 0.5968687750146522)",0.5,"(0.0, 0.8866568026708683)",0.6,"(0.0, 1.1887502513870576)",0.8,"(0.0, 1.504602632278505)",1,"(0.0, 1.8705374682491456)",1.1,"(0.0, 2.261608393621357)"
31045,1,0.2,"(0.0, 0.31270163921939303)",0.3,"(0.0, 0.612239375277627)",0.5,"(0.0, 0.9178866508807664)",0.6,"(0.0, 1.2235813956219235)",0.8,"(0.0, 1.55788877062342)",1,"(0.0, 1.9276134987310258)",1.2,"(0.0, 2.325364264650439)"
29079,2,0.2,"(0.0, 0.313514305758791)",0.3,"(0.0, 0.6256568671702153)",0.5,"(0.0, 0.9434670390843657)",0.7,"(0.0, 1.2860879866821229)",0.9,"(0.0, 1.657119459314307)",1.1,"(0.0, 2.1085155566917497)",1.3,"(0.0, 2.6105764148900623)"
2230,1,0.2,"(0.0, 0.3237453701459035)",0.3,"(0.0, 0.6088680664553651)",0.4,"(0.0, 0.8639255259675074)",0.5,"(0.0, 1.0942861692826682)",0.6,"(0.0, 1.30375859127195)",0.7,"(0.0, 1.4952240841691853)",0.8,"(0.0, 1.670952645625519)"
2016,1,0.2,"(0.0, 0.3237453701459035)",0.3,"(0.0, 0.6088680664553651)",0.4,"(0.0, 0.8639255259675074)",0.5,"(0.0, 1.0942861692826682)",0.6,"(0.0, 1.30375859127195)",0.7,"(0.0, 1.4952240841691853)",0.8,"(0.0, 1.670952645625519)"
2060,1,0.2,"(0.0, 0.3237453701459035)",0.3,"(0.0, 0.6088680664553651)",0.4,"(0.0, 0.8639255259675074)",0.5,"(0.0, 1.0942861692826682)",0.6,"(0.0, 1.30375859127195)",0.7,"(0.0, 1.4952240841691853)",0.8,"(0.0, 1.670952645625519)"
2013,1,0.2,"(0.0, 0.3237453701459035)",0.3,"(0.0, 0.6088680664553651)",0.4,"(0.0, 0.8639255259675074)",0.5,"(0.0, 1.0942861692826682)",0.6,"(0.0, 1.30375859127195)",0.7,"(0.0, 1.4952240841691853)",0.8,"(0.0, 1.670952645625519)"
2282,1,0.2,"(0.0, 0.3237453701459035)",0.3,"(0.0, 0.6088680664553651)",0.4,"(0.0, 0.8639255259675074)",0.5,"(0.0, 1.0942861692826682)",0.6,"(0.0, 1.30375859127195)",0.7,"(0.0, 1.4952240841691853)",0.8,"(0.0, 1.670952645625519)"
30079,1,0.2,"(0.0, 0.3237453701459035)",0.3,"(0.0, 0.6088680664553651)",0.4,"(0.0, 0.8639255259675074)",0.5,"(0.0, 1.0942861692826682)",0.6,"(0.0, 1.30375859127195)",0.7,"(0.0, 1.4952240841691853)",0.8,"(0.0, 1.670952645625519)"
30033,1,0.2,"(0.0, 0.3237453701459035)",0.3,"(0.0, 0.6088680664553651)",0.4,"(0.0, 0.8639255259675074)",0.5,"(0.0, 1.0942861692826682)",0.6,"(0.0, 1.30375859127195)",0.7,"(0.0, 1.4952240841691853)",0.8,"(0.0, 1.670952645625519)"
30017,1,0.2,"(0.0, 0.3237453701459035)",0.3,"(0.0, 0.6088680664553651)",0.4,"(0.0, 0.8639255259675074)",0.5,"(0.0, 1.0942861692826682)",0.6,"(0.0, 1.30375859127195)",0.7,"(0.0, 1.4952240841691853)",0.8,"(0.0, 1.670952645625519)"
48155,1,0.2,"(0.0, 0.31989728837043785)",0.3,"(0.0, 0.6223894975584725)",0.4,"(0.0, 0.9132345168715925)",0.6,"(0.0, 1.1958835659106908)",0.7,"(0.0, 1.4977097872280896)",0.9,"(0.0, 1.8003281730821812)",1.1,"(0.0, 2.1054599641132934)"
38051,1,0.2,"(0.0, 0.3196568749793057)",0.3,"(0.0, 0.6076311580081893)",0.4,"(0.0, 0.8712322188475781)",0.5,"(0.0, 1.1149300619317144)",0.7,"(0.0, 1.3418383580160669)",0.8,"(0.0, 1.5542793220037214)",0.9,"(0.0, 1.7540614416245743)"
48447,1,0.2,"(0.0, 0.3188291326240625)",0.3,"(0.0, 0.6203113026425752)",0.4,"(0.0, 0.9158622092546784)",0.6,"(0.0, 1.2049003326957335)",0.7,"(0.0, 1.5057136239566622)",0.9,"(0.0, 1.8073961042991813)",1.1,"(0.0, 2.111652625628791)"
30071,1,0.2,"(0.0, 0.32231656892254823)",0.3,"(0.0, 0.6168638985885779)",0.4,"(0.0, 0.8904188052707007)",0.6,"(0.0, 1.147067877331014)",0.7,"(0.0, 1.3896303926269107)",0.8,"(0.0, 1.6201942291434988)",0.9,"(0.0, 1.8403768859935565)"
46063,1,0.2,"(0.0, 0.32231656892254823)",0.3,"(0.0, 0.6168638985885779)",0.4,"(0.0, 0.8904188052707007)",0.6,"(0.0, 1.147067877331014)",0.7,"(0.0, 1.3896303926269107)",0.8,"(0.0, 1.6201942291434988)",0.9,"(0.0, 1.8403768859935565)"
31075,1,0.2,"(0.0, 0.32231656892254823)",0.3,"(0.0, 0.6168638985885779)",0.4,"(0.0, 0.8904188052707007)",0.6,"(0.0, 1.147067877331014)",0.7,"(0.0, 1.3896303926269107)",0.8,"(0.0, 1.6201942291434988)",0.9,"(0.0, 1.8403768859935565)"
31017,1,0.2,"(0.0, 0.32231656892254823)",0.3,"(0.0, 0.6168638985885779)",0.4,"(0.0, 0.8904188052707007)",0.6,"(0.0, 1.147067877331014)",0.7,"(0.0, 1.3896303926269107)",0.8,"(0.0, 1.6201942291434988)",0.9,"(0.0, 1.8403768859935565)"
31149,1,0.2,"(0.0, 0.32231656892254823)",0.3,"(0.0, 0.6168638985885779)",0.4,"(0.0, 0.8904188052707007)",0.6,"(0.0, 1.147067877331014)",0.7,"(0.0, 1.3896303926269107)",0.8,"(0.0, 1.6201942291434988)",0.9,"(0.0, 1.8403768859935565)"
2185,1,0.2,"(0.0, 0.32231656892254823)",0.3,"(0.0, 0.6168638985885779)",0.4,"(0.0, 0.8904188052707007)",0.6,"(0.0, 1.147067877331014)",0.7,"(0.0, 1.3896303926269107)",0.8,"(0.0, 1.6201942291434988)",0.9,"(0.0, 1.8403768859935565)"
48377,1,0.2,"(0.0, 0.32231656892254823)",0.3,"(0.0, 0.6168638985885779)",0.4,"(0.0, 0.8904188052707007)",0.6,"(0.0, 1.147067877331014)",0.7,"(0.0, 1.3896303926269107)",0.8,"(0.0, 1.6201942291434988)",0.9,"(0.0, 1.8403768859935565)"
2158,1,0.2,"(0.0, 0.32011898224989627)",0.3,"(0.0, 0.6236701083996363)",0.4,"(0.0, 0.9163648620767526)",0.6,"(0.0, 1.2016347781841026)",0.7,"(0.0, 1.4818815060721697)",0.9,"(0.0, 1.758936092675293)",1,"(0.0, 2.0583839574415377)"
29179,1,0.2,"(0.0, 0.3160888977486693)",0.3,"(0.0, 0.6095888966744939)",0.4,"(0.0, 0.8866203939833436)",0.6,"(0.0, 1.15083907951791)",0.7,"(0.0, 1.4135197039123408)",0.8,"(0.0, 1.6690785895011888)",1,"(0.0, 1.9189730698032283)"
2220,1,0.2,"(0.0, 0.3185404258386373)",0.3,"(0.0, 0.6117785073483419)",0.4,"(0.0, 0.8861514921878944)",0.6,"(0.0, 1.1455200287528806)",0.7,"(0.0, 1.4484515782706766)",0.9,"(0.0, 1.7504718954089118)",1,"(0.0, 1.9740702178575265)"
30041,1,0.2,"(0.0, 0.3185240021263483)",0.3,"(0.0, 0.6125695149476366)",0.4,"(0.0, 0.8884815257226604)",0.6,"(0.0, 1.1500591133715061)",0.7,"(0.0, 1.3999139001826055)",0.8,"(0.0, 1.6399778144420343)",0.9,"(0.0, 1.8717488606959691)"
2180,1,0.2,"(0.0, 0.3185240021263483)",0.3,"(0.0, 0.6125695149476366)",0.4,"(0.0, 0.8884815257226604)",0.6,"(0.0, 1.1500591133715061)",0.7,"(0.0, 1.3999139001826055)",0.8,"(0.0, 1.6399778144420343)",0.9,"(0.0, 1.8717488606959691)"
31171,1,0.2,"(0.0, 0.3185240021263483)",0.3,"(0.0, 0.6125695149476366)",0.4,"(0.0, 0.8884815257226604)",0.6,"(0.0, 1.1500591133715061)",0.7,"(0.0, 1.3999139001826055)",0.8,"(0.0, 1.6399778144420343)",0.9,"(0.0, 1.8717488606959691)"
55063,1,0.2,"(0.0, 0.3042841377640288)",0.3,"(0.0, 0.583732323367022)",0.4,"(0.0, 0.8453305261983969)",0.6,"(0.0, 1.0936709644772873)",0.7,"(0.0, 1.330408592067402)",0.8,"(0.0, 1.557943306976222)",0.9,"(0.0, 1.7791129351480703)"
48263,1,0.2,"(0.0, 0.3180169595139807)",0.3,"(0.0, 0.6240870850149268)",0.4,"(0.0, 0.921927478164715)",0.6,"(0.0, 1.2149340082284872)",0.7,"(0.0, 1.5131207361974475)",0.9,"(0.0, 1.81229376876061)",1.1,"(0.0, 2.1238600934369667)"
23013,1,0.2,"(0.0, 0.30787948122981523)",0.3,"(0.0, 0.5882811908798518)",0.4,"(0.0, 0.8478038725342697)",0.6,"(0.0, 1.0910480282369868)",0.7,"(0.0, 1.3206527512200397)",0.8,"(0.0, 1.5391412292507176)",0.9,"(0.0, 1.7482708429081883)"
48269,1,0.2,"(0.0, 0.31989728837043785)",0.3,"(0.0, 0.6223894975584725)",0.4,"(0.0, 0.9132345168715925)",0.6,"(0.0, 1.1958835659106908)",0.7,"(0.0, 1.4819274421764554)",0.9,"(0.0, 1.7656555956316)",1,"(0.0, 2.0486028336668642)"
31005,1,0.2,"(0.0, 0.3211785842912414)",0.3,"(0.0, 0.6210990064769382)",0.4,"(0.0, 0.9058238503283936)",0.6,"(0.0, 1.1789710165954435)",0.7,"(0.0, 1.4430319187218743)",0.8,"(0.0, 1.699860254196997)",1,"(0.0, 1.9509070920538496)"
48429,1,0.2,"(0.0, 0.3165564832407214)",0.3,"(0.0, 0.6143598412318407)",0.4,"(0.0, 0.895671033597112)",0.6,"(0.0, 1.1695376103587511)",0.7,"(0.0, 1.4359638659546996)",0.8,"(0.0, 1.7009259888404966)",1,"(0.0, 1.9622610170449766)"
2188,1,0.2,"(0.0, 0.32112673447769896)",0.3,"(0.0, 0.6209987386843383)",0.4,"(0.0, 0.9056776176714266)",0.6,"(0.0, 1.178780688129063)",0.7,"(0.0, 1.4427989612969994)",0.8,"(0.0, 1.699585835410879)",1,"(0.0, 1.9505921452488355)"
30005,1,0.2,"(0.0, 0.32112673447769896)",0.3,"(0.0, 0.6209987386843383)",0.4,"(0.0, 0.9056776176714266)",0.6,"(0.0, 1.178780688129063)",0.7,"(0.0, 1.4427989612969994)",0.8,"(0.0, 1.699585835410879)",1,"(0.0, 1.9505921452488355)"
31091,1,0.2,"(0.0, 0.32112673447769896)",0.3,"(0.0, 0.6209987386843383)",0.4,"(0.0, 0.9056776176714266)",0.6,"(0.0, 1.178780688129063)",0.7,"(0.0, 1.4427989612969994)",0.8,"(0.0, 1.699585835410879)",1,"(0.0, 1.9505921452488355)"
30069,1,0.2,"(0.0, 0.32112673447769896)",0.3,"(0.0, 0.6209987386843383)",0.4,"(0.0, 0.9056776176714266)",0.6,"(0.0, 1.178780688129063)",0.7,"(0.0, 1.4427989612969994)",0.8,"(0.0, 1.699585835410879)",1,"(0.0, 1.9505921452488355)"
55003,1,0.2,"(0.0, 0.3157099003700979)",0.3,"(0.0, 0.6098792031095436)",0.4,"(0.0, 0.888524549538495)",0.6,"(0.0, 1.1552369953450927)",0.7,"(0.0, 1.4124871861871167)",0.8,"(0.0, 1.6621100145240024)",1,"(0.0, 1.9109846429481585)"
16057,1,0.2,"(0.0, 0.31268858185659926)",0.3,"(0.0, 0.6006250517656179)",0.4,"(0.0, 0.8686708834256783)",0.6,"(0.0, 1.1216048570057382)",0.7,"(0.0, 1.3620564795031944)",0.8,"(0.0, 1.591971242740741)",0.9,"(0.0, 1.812856274570027)"
26089,1,0.2,"(0.0, 0.3091490038122206)",0.3,"(0.0, 0.5981772103859161)",0.4,"(0.0, 0.873196749040824)",0.6,"(0.0, 1.1373545754997343)",0.7,"(0.0, 1.3972413977724814)",0.8,"(0.0, 1.6558141613349084)",1,"(0.0, 1.9104124601404606)"
26109,1,0.2,"(0.0, 0.31174582404682566)",0.3,"(0.0, 0.6015646922882385)",0.4,"(0.0, 0.8758425624837718)",0.6,"(0.0, 1.1325781716047107)",0.7,"(0.0, 1.379961179393058)",0.8,"(0.0, 1.6231512841734028)",0.9,"(0.0, 1.8603062584843906)"
20077,1,0.2,"(0.0, 0.31567193546169386)",0.3,"(0.0, 0.6142918498605946)",0.4,"(0.0, 0.9060814791034465)",0.6,"(0.0, 1.1912195982293716)",0.7,"(0.0, 1.4788748462463137)",0.9,"(0.0, 1.7653764118246738)",1,"(0.0, 2.052284481002788)"
55125,1,0.2,"(0.0, 0.31141808030320517)",0.3,"(0.0, 0.607777611424928)",0.4,"(0.0, 0.8965908662799159)",0.6,"(0.0, 1.1797632948712196)",0.7,"(0.0, 1.4596460974764052)",0.9,"(0.0, 1.7454177866165903)",1,"(0.0, 2.0441949418082115)"
26131,1,0.2,"(0.0, 0.319718001238418)",0.3,"(0.0, 0.6239451725550851)",0.4,"(0.0, 0.9183297492419851)",0.6,"(0.0, 1.2062779215199937)",0.7,"(0.0, 1.4901886836991165)",0.9,"(0.0, 1.771906761334042)",1,"(0.0, 2.0643894568258356)"
19185,1,0.2,"(0.0, 0.3113030698264884)",0.3,"(0.0, 0.6085282987051863)",0.4,"(0.0, 0.9158311313556412)",0.6,"(0.0, 1.2268318925708714)",0.7,"(0.0, 1.5221902373136706)",0.9,"(0.0, 1.828994232811181)",1.1,"(0.0, 2.1537977837530033)"
46031,1,0.2,"(0.0, 0.315757679422567)",0.3,"(0.0, 0.613463857985597)",0.4,"(0.0, 0.8993577013547842)",0.6,"(0.0, 1.1768487348572252)",0.7,"(0.0, 1.448126533573546)",0.8,"(0.0, 1.7151361019508657)",1,"(0.0, 1.9793107730562987)"
48345,1,0.2,"(0.0, 0.31689260716032464)",0.3,"(0.0, 0.6150775180327342)",0.4,"(0.0, 0.9003567043129691)",0.6,"(0.0, 1.1761978223219454)",0.7,"(0.0, 1.445002703966162)",0.8,"(0.0, 1.7085754228240726)",1,"(0.0, 1.975528817110961)"
40069,1,0.2,"(0.0, 0.312564573111854)",0.3,"(0.0, 0.6099392938716646)",0.4,"(0.0, 0.8976482947084292)",0.6,"(0.0, 1.1806833578190687)",0.7,"(0.0, 1.4659725081728896)",0.9,"(0.0, 1.7549897058801016)",1,"(0.0, 2.050551118658807)"
46053,1,0.2,"(0.0, 0.31381614110824324)",0.3,"(0.0, 0.6245405743701427)",0.5,"(0.0, 0.9428349921765177)",0.6,"(0.0, 1.2867489147089293)",0.8,"(0.0, 1.653822863773018)",1,"(0.0, 2.050634236129868)",1.2,"(0.0, 2.484332083687574)"
29197,1,0.2,"(0.0, 0.3157841295177496)",0.3,"(0.0, 0.6267215376702142)",0.5,"(0.0, 0.9391361159742709)",0.6,"(0.0, 1.2626714112891666)",0.8,"(0.0, 1.5992777095653192)",1,"(0.0, 1.94229080290569)",1.2,"(0.0, 2.308800620165147)"
18125,1,0.2,"(0.0, 0.31213515142422454)",0.3,"(0.0, 0.6074654736767071)",0.4,"(0.0, 0.8919040597923147)",0.6,"(0.0, 1.168718715151533)",0.7,"(0.0, 1.437972087470189)",0.8,"(0.0, 1.695787788936835)",1,"(0.0, 1.960104635268568)"
38069,1,0.2,"(0.0, 0.31359048067713713)",0.3,"(0.0, 0.609718572122787)",0.4,"(0.0, 0.8940540556535419)",0.6,"(0.0, 1.1699921094293442)",0.7,"(0.0, 1.4459914211401252)",0.9,"(0.0, 1.7188107971874282)",1,"(0.0, 1.9899193383445009)"
26061,1,0.2,"(0.0, 0.31526699220757304)",0.3,"(0.0, 0.6094728913266733)",0.4,"(0.0, 0.8885856685247324)",0.6,"(0.0, 1.156166841559832)",0.7,"(0.0, 1.4146682344133599)",0.8,"(0.0, 1.6674984015596885)",1,"(0.0, 1.9146996312419025)"
47039,2,0.2,"(0.0, 0.30569494287438015)",0.3,"(0.0, 0.6139174725727987)",0.5,"(0.0, 0.9299831698111539)",0.7,"(0.0, 1.2580049096352406)",0.8,"(0.0, 1.653392645520909)",1.1,"(0.0, 2.0874942957607248)",1.3,"(0.0, 2.5646445842443533)"
38009,1,0.2,"(0.0, 0.3194070224966619)",0.3,"(0.0, 0.6250504728798736)",0.4,"(0.0, 0.9224976918936834)",0.6,"(0.0, 1.215132750117131)",0.7,"(0.0, 1.5129620757558098)",0.9,"(0.0, 1.8117865124847374)",1.1,"(0.0, 2.1132763787595463)"
16061,1,0.2,"(0.0, 0.3199989363688352)",0.3,"(0.0, 0.6205760607704244)",0.4,"(0.0, 0.9074300451119401)",0.6,"(0.0, 1.1840952941121399)",0.7,"(0.0, 1.4530140524677422)",0.8,"(0.0, 1.7160141121877914)",1,"(0.0, 1.9745379963929675)"
26071,1,0.2,"(0.0, 0.3190500461734382)",0.3,"(0.0, 0.6228586689038453)",0.4,"(0.0, 0.9177017460316045)",0.6,"(0.0, 1.2065184709733183)",0.7,"(0.0, 1.4917083876045012)",0.9,"(0.0, 1.7788026350462989)",1,"(0.0, 2.0703626503404613)"
38079,1,0.2,"(0.0, 0.31285026887292233)",0.3,"(0.0, 0.6115531906664138)",0.4,"(0.0, 0.9015889099348359)",0.6,"(0.0, 1.1862771103742114)",0.7,"(0.0, 1.4729551825732474)",0.9,"(0.0, 1.759431166552179)",1,"(0.0, 2.04727334200939)"
46021,1,0.2,"(0.0, 0.3177521791469815)",0.3,"(0.0, 0.6249486271263577)",0.4,"(0.0, 0.9254340602551796)",0.6,"(0.0, 1.2225983601392256)",0.7,"(0.0, 1.5258829964017977)",0.9,"(0.0, 1.8316877928872826)",1.1,"(0.0, 2.1417732475755)"
26013,1,0.2,"(0.0, 0.3167556408174602)",0.3,"(0.0, 0.6143431055685795)",0.4,"(0.0, 0.8985962247886417)",0.6,"(0.0, 1.1729996202180206)",0.7,"(0.0, 1.4399631536589292)",0.8,"(0.0, 1.7029117013050337)",1,"(0.0, 1.9618775806783815)"
27031,1,0.2,"(0.0, 0.32012644151803044)",0.3,"(0.0, 0.6236846408791947)",0.4,"(0.0, 0.9163862147974408)",0.6,"(0.0, 1.2016627781357043)",0.7,"(0.0, 1.481916036206619)",0.9,"(0.0, 1.7589770786107535)",1,"(0.0, 2.03432600576456)"
30021,1,0.2,"(0.0, 0.32011898224989627)",0.3,"(0.0, 0.6236701083996363)",0.4,"(0.0, 0.9163648620767526)",0.6,"(0.0, 1.2016347781841026)",0.7,"(0.0, 1.4818815060721697)",0.9,"(0.0, 1.758936092675293)",1,"(0.0, 2.034278603922097)"
30051,1,0.2,"(0.0, 0.31695367194258006)",0.3,"(0.0, 0.614811003196829)",0.4,"(0.0, 0.8994032173632035)",0.6,"(0.0, 1.1742137109857913)",0.7,"(0.0, 1.4416521302729282)",0.8,"(0.0, 1.703524867737267)",1,"(0.0, 1.9612607052090367)"
48133,1,0.2,"(0.0, 0.31230457034029463)",0.3,"(0.0, 0.6059354367490908)",0.4,"(0.0, 0.8910391529932904)",0.6,"(0.0, 1.1655970374866442)",0.7,"(0.0, 1.4337734867148368)",0.8,"(0.0, 1.6932284213756679)",1,"(0.0, 1.948924411467944)"
48125,1,0.2,"(0.0, 0.31539458066913756)",0.3,"(0.0, 0.6162593881995587)",0.4,"(0.0, 0.9071318749940476)",0.6,"(0.0, 1.191391868543993)",0.7,"(0.0, 1.4714151224979477)",0.9,"(0.0, 1.7490241470455306)",1,"(0.0, 2.031825214900448)"
21189,1,0.2,"(0.0, 0.3144400293520953)",0.3,"(0.0, 0.6107414800121453)",0.4,"(0.0, 0.8952258251550342)",0.6,"(0.0, 1.1724180320578503)",0.7,"(0.0, 1.4444136788546917)",0.8,"(0.0, 1.7122455622082804)",1,"(0.0, 1.9773553028241992)"
40061,1,0.2,"(0.0, 0.31137456580832756)",0.3,"(0.0, 0.6041885045478758)",0.4,"(0.0, 0.8841556947778622)",0.6,"(0.0, 1.1546902917042339)",0.7,"(0.0, 1.4201714762081146)",0.8,"(0.0, 1.682248851830306)",1,"(0.0, 1.942768603044114)"
19175,1,0.2,"(0.0, 0.3103781071095379)",0.3,"(0.0, 0.6199746840506378)",0.5,"(0.0, 0.9344281945792614)",0.6,"(0.0, 1.2675296784624697)",0.8,"(0.0, 1.6178415765079381)",1,"(0.0, 1.9915569328875204)",1.2,"(0.0, 2.4071586072603517)"
48075,1,0.2,"(0.0, 0.3151023544568987)",0.3,"(0.0, 0.6126960518093899)",0.4,"(0.0, 0.8984757563050305)",0.6,"(0.0, 1.1758518343908075)",0.7,"(0.0, 1.4471967665879686)",0.8,"(0.0, 1.7143040812641839)",1,"(0.0, 1.9786080507199721)"
54029,1,0.2,"(0.0, 0.307923515005001)",0.3,"(0.0, 0.5942890521496317)",0.4,"(0.0, 0.8663623783570619)",0.6,"(0.0, 1.1257054022437387)",0.7,"(0.0, 1.3779059911427023)",0.8,"(0.0, 1.624312775403211)",0.9,"(0.0, 1.865689675968497)"
31031,2,0.2,"(0.0, 0.30698088251042316)",0.3,"(0.0, 0.6209623939320519)",0.5,"(0.0, 0.9501189925902372)",0.7,"(0.0, 1.298961399513589)",0.9,"(0.0, 1.6891303137205018)",1.1,"(0.0, 2.1320378715090427)",1.3,"(0.0, 2.6242731348378125)"
21129,1,0.2,"(0.0, 0.31944255301857044)",0.3,"(0.0, 0.6220525422784641)",0.4,"(0.0, 0.9143186020535338)",0.6,"(0.0, 1.1991236813949726)",0.7,"(0.0, 1.4788684675239927)",0.9,"(0.0, 1.755382368398739)",1,"(0.0, 2.030143351766872)"
46111,1,0.2,"(0.0, 0.31027907672467026)",0.3,"(0.0, 0.6124613800526071)",0.5,"(0.0, 0.9110578222428836)",0.6,"(0.0, 1.2108811267093789)",0.8,"(0.0, 1.5096012906720129)",0.9,"(0.0, 1.82429140337335)",1.1,"(0.0, 2.151194093386324)"
23015,1,0.2,"(0.0, 0.306624617511772)",0.3,"(0.0, 0.5936681018335054)",0.4,"(0.0, 0.8674167135265692)",0.6,"(0.0, 1.1319133784204825)",0.7,"(0.0, 1.3892163656879324)",0.8,"(0.0, 1.640944073111811)",0.9,"(0.0, 1.8890455623591604)"
26083,1,0.2,"(0.0, 0.3193835722166983)",0.3,"(0.0, 0.6226089820399089)",0.4,"(0.0, 0.9153540239430967)",0.6,"(0.0, 1.2010341308853234)",0.7,"(0.0, 1.4820447238267658)",0.9,"(0.0, 1.7619232678193215)",1,"(0.0, 2.040715378121462)"
46121,1,0.2,"(0.0, 0.3032256247192027)",0.3,"(0.0, 0.6009104579980948)",0.5,"(0.0, 0.8958223521630893)",0.6,"(0.0, 1.19534071410724)",0.8,"(0.0, 1.5050332777942452)",0.9,"(0.0, 1.8307904711250922)",1.1,"(0.0, 2.168211965820016)"
38011,1,0.2,"(0.0, 0.3166988453481605)",0.3,"(0.0, 0.6171307580824866)",0.4,"(0.0, 0.906939242412869)",0.6,"(0.0, 1.1895163329222032)",0.7,"(0.0, 1.4672376828922769)",0.9,"(0.0, 1.7419162503937744)",1,"(0.0, 2.0150192236577764)"
21057,1,0.2,"(0.0, 0.3117875183391355)",0.3,"(0.0, 0.6046613710264819)",0.4,"(0.0, 0.8825950439114253)",0.6,"(0.0, 1.150682693722872)",0.7,"(0.0, 1.4114951937626157)",0.8,"(0.0, 1.6682813598252888)",1,"(0.0, 1.9207727347575696)"
16049,1,0.2,"(0.0, 0.31336390917239776)",0.3,"(0.0, 0.6075653196432599)",0.4,"(0.0, 0.8882702014117997)",0.6,"(0.0, 1.1589413378383062)",0.7,"(0.0, 1.4219710802974257)",0.8,"(0.0, 1.6791493549465424)",1,"(0.0, 1.9318882252555531)"
20137,1,0.2,"(0.0, 0.3120914849798452)",0.3,"(0.0, 0.6172426337387577)",0.5,"(0.0, 0.9207852886781449)",0.6,"(0.0, 1.226136417940168)",0.8,"(0.0, 1.5507648851951692)",0.9,"(0.0, 1.8856088025652302)",1.1,"(0.0, 2.2425414163827315)"
46097,1,0.2,"(0.0, 0.3142178288045425)",0.3,"(0.0, 0.6190936986453733)",0.4,"(0.0, 0.9188490085342106)",0.6,"(0.0, 1.2168448272883188)",0.7,"(0.0, 1.5207194539629632)",0.9,"(0.0, 1.8342664953405405)",1.1,"(0.0, 2.154594369570424)"
