fips,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,12,25,33,53,54,65,80,334,548,787,1033,1324,1791,2293,2877,3655,4634,5486,6508,7629,9292,10791,12669,14225,15633,17129,18851,20220,21375,22646,23855,24496,25490,26845,27894,29120,29954,30718,31349,31929,32936,33973,35253,36628,37302,38003,38457,39469,40443,41348,42348,43191,43803,43996,44391,45079,45643,46319,46735,47116,47526,47946,48307,49489,49982,50416,51054,51853,52337,52988,53468,53865,54304,54616,54816,55040,55544,55944,56589,56848,57355,58435,58680,58990,59215,63744,64196,64615,64911,65190,65377,65627,65881,66024,66246,66302,66466,66694,66980,67300,67721,67873,68144,68373,68711,69159,69473,69802,70042,70356,70850,71279,71853,72306,72702,73027,73403,74011,74660,75247,75871,76499,76936,77354,78045,79081,79977,80752,81384,81935,82486,83184,83891,84585,85238,85665,86750,87329,88025,89026,89926,90752,91450,91857,92503,93293,94045,94819,95632,96328,96835,97472,98361,98825,99963,100813,101831,102323,102872,103527,104235,104771,104829,106141,106875,107816,108742,109645,110491,111303,112104,112598,113163,113969,114603,115393,116470,117267,117310,118388,118984,119952,120896,122319,123048,123075,124276,124978,125782,126794,127558,128112,128148,129655,130406,131292,132400,133443,134372,134409,135782,136899,138074,139064,140057,141236,141287,142757,143901,145131,146548,147880,149406,149448,151284,152842,154409,156926,159144,159259,159337,164055,165949,167857,170102,172128,175385,175515,179624,182284,185818,189926,193360,197164,197501,204135,207799,212126,218136,222423,228706,229085,238136,245005,251499,258973,268072,275393,275892,288543,296436,302541,310396,320621,328178,328833,340223,347076,352052,352342,369022,377279,377596,388364,394838,402255,410379,419704,425776,426124,435681,442504,447817,454180,459811,464368,464606,472166,477613,482217,486831,491339,495282,495458,500461,503980,507775,508029,508171,515484,515576,519291,523085,526932,527199,527376,535815,536037,541721
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,3,5,9,14,21,35,54,60,77,89,115,138,171,235,264,289,346,398,442,504,576,629,689,742,789,865,935,986,1069,1154,1242,1335,1427,1621,1650,1695,1809,1912,2071,2213,2356,2470,2567,2721,2942,3185,3446,3602,3816,4181,4644,5136,5730,6228,6663,7234,7851,8579,9364,10087,10789,11270,11798,12493,12916,13443,14240,14969,15677,16372,17038,17679,18209,19014,19854,20582,21324,21969,22474,22957,23541,24200,24860,25218,25518,25881,26284,26991,27512,27897,28235,28534,28900,29347,29826,30203,30502,30724,30913,31328,31707,32063,32499,32952,33259,33501,33798,34158,34651,35068,35584,35896,36338,36753,37247,37661,37661,38173,38606,39170,39627,40201,40805,41609,42319,42810,43208,43782,44387,45053,45510,46244,47147,47497,48001,48761,49528,50331,51193,51843,52321,52987,53732,54503,55228,55987,56600,57202,57820,58681,59226,60142,60939,61557,61880,62349,63039,63769,64459,65198,65762,66107,66664,67354,68179,68913,69630,70344,70753,71285,72439,73289,74306,75238,75913,76404,77137,78175,79018,79932,80639,81277,81660,81920,82301,82768,83640,84363,85001,85403,85865,86774,87859,88773,90069,90994,91474,92152,93064,94241,95711,96786,97690,98499,99187,100253,101419,102840,103879,104852,105793,106704,107975,109365,110881,112321,113492,114627,115996,117159,119449,121143,122865,124492,125584,126644,128205,129916,132175,133855,135425,137589,139497,142364,145519,148526,150726,153674,157150,160977,164919,170361,175008,180916,184842,189735,194626,201851,207395,216084,223637,231074,237005,242099,249962,256756,263008,270213,276556,282972,289362,289362,295060,304082,313028,318822,322371,327536,333685,339032,345340,350921,356211,359262,363778,367277,371027,375457,378882,381900,384223,386471,389230,391948,394694,397378,399370,401070,402578,404462,404462,406604,409120,410197,411169,413166,415361,415361,417891,420603,423747
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,6,10,12,21,34,50,80,140,207,249,320,376,486,579,669,759,848,937,1073,1177,1358,1455,1638,1738,1915,2003,2260,2469,2642,2781,2942,3087,3360,3624,3793,3974,4274,4512,4716,4894,5153,5434,5718,5911,6094,6342,6569,6815,7212,7441,7550,7877,8207,8424,8686,9090,9378,9501,9674,9908,10090,10483,10801,11123,11296,11432,11704,11967,12222,12624,13005,13252,13458,13731,14044,14372,14790,15229,15501,15752,16020,16322,16560,16769,17034,17270,17768,18109,18483,18483,19091,19348,19516,19799,20152,20641,21022,21022,21022,21022,22287,22898,23424,24516,25066,25531,25899,26568,27248,27900,28770,29684,30674,30900,31257,32214,32888,33591,34622,35419,36287,36680,37542,38567,39797,40829,41846,42638,43889,45524,47071,48053,49663,51097,52304,52957,54299,55804,57579,58747,59881,60553,61125,62199,63444,64400,65436,66646,67173,67649,68293,69374,69986,70930,71755,72136,72412,73207,74555,75449,76323,77268,77894,78405,79206,80110,80695,81294,82029,82676,82950,83584,84365,85116,85939,86478,86888,87130,87379,87805,88322,89175,89620,89874,90018,90523,91234,91935,92432,93087,93364,93556,94021,94573,95310,96032,96677,96859,97049,97638,98190,98886,99558,100167,100488,100703,101678,102241,102819,103681,104638,104932,105228,105941,106817,108139,109255,110006,110239,110592,111322,112123,113081,113876,115088,115088,115763,116617,117617,118587,119336,120160,120500,120865,121509,122275,123887,124854,125885,126689,127205,128138,129394,130665,131970,133340,134309,134898,135803,137396,138791,140429,142401,143180,143879,144544,145636,147382,148387,149940,151785,153270,154411,156868,159036,161516,163458,164931,166194,167926,170672,172955,175282,177947,179447,181095,183300,185643,187904,190411,192111,194333,195500,197691,200325,202651,204178,205023,206388,208089,210032,213055,215811,218386,220277,222061,223677
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,4,5,5,9,16,21,35,73,93,130,183,255,384,508,670,837,902,1049,1350,1580,1834,2113,2291,2367,2722,3037,3327,3539,3799,4024,4160,4388,4686,4895,5111,5283,5517,5667,5807,5941,6137,6321,6625,6826,6997,7171,7306,7426,7563,7840,8154,8454,8776,8919,9164,9409,9573,9737,9906,10025,10124,10369,10490,10567,10794,11069,11225,11369,11510,11657,11797,11922,12114,12296,12437,12624,12815,12949,13118,13297,13523,13822,14020,14286,14515,14659,14985,15159,15396,15662,15924,16111,16327,16384,16712,16930,17151,17488,17780,18155,18552,18733,19148,19478,20076,20567,20909,21254,21748,22275,22595,23085,23620,24061,24334,24850,25566,26343,27301,28060,28649,29173,29781,30817,31737,32596,33536,34363,35154,36044,37248,38454,39923,41224,42310,43477,44813,46225,47683,49671,51074,52012,52577,53676,54890,55951,57175,58321,58710,59895,60882,61949,63372,64933,66305,67442,68493,69888,70759,71802,72912,74221,75468,76339,77254,78246,79588,80913,82449,83973,85133,86328,87414,88974,90392,91994,93713,94923,95795,97044,98446,99677,101285,103085,104603,106057,107687,108997,110554,112547,113794,115000,116814,118574,120124,121485,123544,124939,126115,127894,128816,130065,131778,133725,134826,135691,137297,139172,141262,142732,145034,148199,148481,149460,150496,154213,156142,158764,160654,162156,164249,164891,167435,169311,171871,173746,175243,177733,179457,181877,184847,187830,189925,192141,195938,198312,201515,205036,210054,213645,216654,221874,226372,230003,235341,241236,248400,249608,255942,261105,266079,270387,275917,279987,283756,288308,292786,297374,300825,304234,306526,309420,314981,317903,321411,325519,330445,334637,337927,342244,346161,349046,353082,355147,360623,363246,367510,370869,374010,378014,382181,384522,386259,390512,393488,396409,399528,400714,402344,404201,407193,410334,413764,418637,421217,423894,426489,429745
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,8,8,12,19,19,29,34,45,51,65,90,121,147,161,177,198,219,241,262,281,298,319,319,332,354,365,377,387,394,399,404,415,422,426,433,433,437,439,442,444,445,448,449,451,451,452,452,454,454,456,456,456,456,458,458,458,459,461,462,462,466,468,468,470,471,478,479,479,479,479,479,479,481,485,493,505,515,519,523,525,537,539,540,545,548,554,561,563,573,588,601,609,614,630,655,666,698,717,734,743,766,803,829,852,863,919,967,1016,1083,1128,1167,1212,1249,1327,1371,1466,1593,1677,1758,1908,2038,2149,2265,2383,2471,2533,2640,2741,2840,2924,3113,3260,3342,3406,3491,3695,3829,3977,4081,4193,4249,4360,4481,4621,4771,4889,4952,5032,5125,5292,5430,5564,5663,5751,5810,5867,5976,6095,6239,6392,6444,6510,6649,6807,6960,7086,7256,7340,7440,7526,7715,7903,8046,8178,8272,8340,8409,8499,8694,8817,8946,9037,9164,9281,9487,9721,9934,10193,10325,10509,10792,11034,11381,11656,11943,12126,12538,12825,13179,13626,14044,14490,14738,15127,15633,16194,16766,17478,18118,18733,19205,19682,20321,21043,21674,22284,22821,23503,24201,24818,25736,26600,27149,27880,28580,29422,30051,30932,31995,32801,33495,34317,35222,36012,37024,38012,38948,39679,40118,41219,42132,43084,44297,45919,47158,48101,49496,50650,51872,53346,54542,55680,56428,57559,58620,59682,59796,60845,61801,62256,63324,64399,65242,66494,67092,67875,68651,69465,70191,70954,71931,72659,73303,73356,74160,74764,75545,76056,76708,77170,77456,78017,78591,79066,79066,79521,79780,80080,80516,81352,81701,81701,81991,82381,82753
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,11,11,11,11,12,13,13,13,13,13,13,13,13,13,13,14,14,16,16,17,23,24,27,29,31,33,36,43,47,53,61,62,73,77,84,91,102,122,138,185,199,249,273,297,339,377,438,491,538,594,678,718,805,870,930,994,1094,1216,1348,1473,1646,1726,1826,2190,2474,2898,3126,3487,3613,3876,4332,4838,5332,5686,6123,6442,6771,7190,7830,8233,8328,8575,8732,9072,9411,9766,10220,10348,10625,10846,11119,11423,11661,11988,12133,12354,12618,12975,13260,13654,13905,14101,14345,14611,14866,15117,15379,15543,15634,15752,15888,16025,16315,16513,16634,16735,16860,17031,17226,17415,17591,17707,17810,17957,18091,18220,18346,18524,18775,18900,19064,19194,19325,19476,19660,19826,19937,20052,20205,20437,20658,20834,21035,21214,21444,21717,21979,22178,22361,22545,22637,22847,23190,23486,23818,24174,24412,24618,24899,25140,25448,25766,26211,26391,26702,26956,27178,27489,27821,28104,28245,28432,28696,29030,29244,29660,29988,30241,30372,30563,30825,31040,31348,31626,31780,31889,32047,32379,32727,33101,33436,33753,34046,34287,34574,34995,35469,35661,35805,35891,35975,36477,36917,37373,37841,38108,38188,38642,38970,39419,39921,40387,40797,41083,41388,41828,42278,42731,43162,43596,44063,44578,45044,45564,46185,46977,47403,47807,48259,48757,49396,50059,50168,51887,52382,52839,53543,54467,55428,56724,57334,58068,58817,59409,60308,61285,62511,63215,63797,64506,65376,66545,68150,69645,70732,71666,72631,74060,75888,78012,80693,82395,83969,85551,87733,89942,92553,94922,96834,98161,101601,103805,106617,109280,111661,113029,114061,115921,117682,120076,122952,124068,125323,126491,128433,130212,132530,134710,136349,138568,139834,141284,142718,144087,145819,147037,147792,149044,149620,151228,152562,153761,155068,155765,156513,157418,158580,159861,160622,161265,161579,162202,163197,164200,165708,167128,167799,168564,169284,169981
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4,4,4,7,11,19,21,26,45,55,82,99,165,165,190,265,315,405,535,621,738,920,1044,1113,1279,1458,1549,1758,1880,1971,2101,2318,2456,2606,2720,2860,3036,3137,3212,3321,3524,3626,3710,3830,3937,4081,4208,4398,4539,4638,4708,4812,4934,5053,5249,5390,5473,5627,5665,5744,5858,5942,6046,6120,6152,6311,6482,6604,6733,6810,6935,7059,7169,7301,7404,7531,7769,7886,7959,8059,8150,8247,8375,8519,8628,8701,8858,8950,9118,9306,9494,9673,9815,10046,10216,10464,10704,10992,11199,11316,11673,11852,12164,12525,12977,13236,13575,14058,14460,14911,15359,16400,17187,17971,18582,19151,19871,20878,21671,22518,22930,23848,24378,25055,25961,26912,27745,28597,29669,30587,32024,33372,34606,35826,36805,37605,38759,40088,41013,41993,42919,43880,44991,45937,47034,48142,49207,50270,51236,52256,52919,53705,54633,55481,56278,57022,57608,58132,58812,59800,60648,61374,62022,62752,63127,63699,64573,65150,65678,66073,66515,66732,67324,67984,68576,68981,69318,69708,69927,70319,70783,71184,71711,72048,72165,72317,72620,72886,73291,73648,73889,74129,74377,74792,75153,75524,75914,76119,76376,76907,77338,77930,78464,78820,79313,79691,80084,80507,81285,81829,82134,82544,83036,83500,83971,84785,85463,85922,86433,86970,87527,88081,88832,89848,90374,90978,91679,92193,93028,94044,94935,95798,96330,97138,97824,98814,100038,100844,101594,102243,103305,104514,105706,107258,109326,110308,111323,112602,113856,115360,117322,119228,120744,122441,124082,126106,128234,130102,132610,134761,136672,140572,142951,144794,147145,149613,150825,152726,155312,157586,160317,163065,166187,168758,171159,174050,176674,179409,181922,184527,187502,189805,192109,194461,197059,200032,202164,204227,206195,207351,210319,212662,214077,216329,217653,218666,220391,223033,225178,227046,229601,231869,233337
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,4,4,4,5,5,6,7,7,13,17,26,39,44,55,65,78,101,108,137,158,187,214,258,314,367,415,479,540,621,669,715,747,788,819,885,929,985,1020,1091,1139,1211,1287,1342,1392,1447,1491,1588,1670,1720,1793,1864,1938,2010,2054,2146,2310,2429,2518,2588,2636,2741,2843,2947,3011,3071,3160,3239,3299,3382,3464,3556,3596,3652,3721,3868,3935,4014,4089,4149,4197,4231,4286,4389,4492,4545,4651,4685,4749,4795,4876,4953,5019,5043,5079,5132,5178,5209,5251,5299,5318,5345,5364,5436,5450,5486,5518,5544,5558,5571,5598,5638,5671,5717,5747,5760,5782,5802,5822,5857,5871,5897,5914,5932,5952,5973,5991,6024,6054,6068,6091,6113,6139,6165,6188,6203,6249,6262,6295,6318,6375,6415,6436,6441,6500,6513,6544,6583,6613,6634,6660,6693,6719,6742,6779,6818,6831,6840,6861,6887,6921,6964,6980,6988,7004,7017,7036,7050,7071,7092,7107,7134,7150,7159,7194,7216,7246,7254,7275,7297,7309,7347,7368,7424,7447,7476,7494,7517,7573,7620,7652,7696,7714,7748,7780,7814,7861,7920,7947,7952,7990,8007,8044,8085,8121,8172,8208,8233,8266,8317,8534,8597,8645,8680,8731,8800,8878,8970,9092,9143,9208,9279,9349,9426,9514,9625,9694,9746,9828,9917,9994,10112,10238,10328,10397,10530,10641,10768,10884,11084,11214,11320,11448,11563,11808,12012,12241,12488,12699,12919,13148,13470,13929,14311,14671,15029,15303,15749,16277,16797,17281,17598,18042,18382,18776,18776,19313,20002,20480,20994,21766,22332,22925,23690,24138,24771,25816,26623,27592,28273,29460,30244,30956,31875,32545,33433,34264,34960,35609,36542,37388,38008,38512,38902,38902,39933,40809,41670,42697,43242,44028,44028,45184,46450,47328
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,4,6,11,15,23,29,50,75,98,176,268,427,735,896,1336,1914,2844,3675,4402,6876,8825,11124,13386,16636,18696,22255,25590,29895,34124,37505,41090,44416,47437,51027,54588,58151,61850,64584,68824,71030,75317,78467,81420,85301,88806,92387,95865,99989,102196,105523,109038,111188,113856,116264,118652,121190,123717,126744,128269,130593,131890,133635,135454,137085,138532,139945,140743,141560,142704,143905,145089,146334,148039,149013,150399,151472,152719,153104,154154,155092,155764,156628,157815,158844,159608,160445,160918,161545,162068,162530,163336,163893,164164,164497,164796,165346,165816,166164,166605,166881,167103,167426,167703,168107,168496,168834,169142,169415,169734,169892,172050,172438,172727,173036,173126,173521,173782,174212,174598,174889,175258,175467,175734,175986,176217,176575,176906,177245,177469,177862,178252,178475,178525,178788,178757,178937,179230,179565,179807,180265,180778,181283,181732,182215,182475,182845,183535,183904,184225,184489,184845,185180,185554,185914,186282,186626,186884,187328,187777,188433,189003,189281,189294,189606,189937,190256,190356,190646,191175,191323,191548,191850,192086,192393,192751,193100,193391,193740,194070,194378,194756,195205,195530,195841,196173,196450,196779,197203,197677,198126,198423,198757,199193,199583,200152,200639,201100,201553,201945,202371,202779,203343,203891,204641,205339,205898,206354,207062,207676,208416,209363,209989,210500,211129,211638,212936,213801,214665,215416,215885,216873,217812,218783,219593,220527,221802,222994,223982,225012,226174,227219,229128,230257,231473,233120,234790,236340,238316,239679,241422,242790,244614,247057,249019,251180,254382,256395,258453,262230,265295,268787,272184,276537,281075,283294,287320,291374,295556,299182,303851,307819,311400,315675,319734,324207,328302,332104,335943,339133,343739,348042,352835,358498,363822,369852,373415,378891,383354,388474,392124,398364,402518,407316,411282,416983,421238,425134,429325,434500,437671,442274,447083,451787,456847,460846,463166,465910,469567,474285,479381,484882,490393,494063,496338
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,10,13,17,21,23,28,35,43,57,65,83,100,113,136,191,210,237,282,315,363,403,495,544,624,686,794,865,989,1090,1174,1245,1345,1407,1484,1597,1711,1798,1845,1971,2072,2210,2379,2524,2662,2728,2825,2975,3213,3411,3513,3732,3850,4030,4137,4290,4492,4673,4778,4863,5069,5212,5364,5503,5662,5847,5938,6096,6192,6338,6472,6625,6795,6943,7026,7130,7252,7364,7493,7624,7689,7800,8024,8140,8353,8672,8800,8940,9062,9105,9250,9368,9526,9621,9723,9845,9933,10065,10153,10260,10430,10565,10694,10838,10990,11192,11408,11619,11809,11982,12147,12276,12520,12776,13063,13256,13507,13727,14017,14251,14549,14773,15028,15291,15514,15841,16138,16456,16736,16971,17215,17517,17828,18163,18475,18788,19053,19502,19791,20136,20388,20600,20796,21016,21130,21340,21566,21773,21965,22115,22315,22444,22643,22816,22987,23160,23302,23408,23500,23579,23749,23951,24095,24302,24396,24469,24535,24732,24920,25042,25178,25283,25352,25460,25612,25812,25902,26048,26107,26144,26181,26268,26429,26563,26661,26761,26842,26923,27041,27199,27350,27512,27579,27683,27790,27987,28224,28487,28692,28844,28985,29157,29435,29661,30000,30296,30477,30632,30947,31372,31756,32241,32722,32983,33362,33713,34290,34958,35770,36343,36788,37302,37896,38715,39377,40168,41040,41863,42586,43169,43826,44904,45909,46490,47232,48104,49240,50251,51110,52394,53671,54881,56289,57547,59034,60776,62006,63171,64201,65454,67559,70452,74116,77098,79440,81896,84148,86247,88102,89796,91852,93982,95417,97095,99419,100963,102873,104935,106856,108088,109947,111191,112950,114731,116565,118358,119800,121299,122557,124357,126045,127500,128930,129993,130808,132075,133242,135166,136622,137227,137968,138659,139908,141219,142897,144142,145379,146394,147315
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,11,22,44,89,106,142,173,217,326,421,610,732,950,1375,2387,4161,7113,10371,15188,20899,25704,33117,39058,44746,53517,59783,67504,76211,84364,93360,103689,115963,124085,133389,141703,151271,162036,172830,182990,191425,197973,205375,217130,225761,233293,240542,246741,251608,255932,261591,267932,276218,286901,292914,296991,300276,304994,309696,313575,318134,321833,324357,326659,329405,332931,335804,338519,340657,342267,343705,345828,348192,350951,353136,355037,356278,357757,359235,361313,362991,364745,366346,367625,368669,369801,371559,373108,374471,375575,376520,377881,378924,379977,381019,382102,382879,383591,384281,384945,385669,386490,387402,388096,388719,389349,389910,390536,391330,392037,392702,393257,393855,394430,395168,395972,396669,397293,397684,398142,398770,399642,400561,401286,401822,402338,402928,403619,404207,404997,405724,406403,406962,407875,408709,409476,410254,411006,411515,412034,412889,413595,414405,415163,415911,416443,417056,417591,418302,419081,419723,420477,421008,421550,422296,422935,423629,424349,425055,425568,426046,426713,427419,428155,428879,429617,430226,430636,431298,431924,432523,433230,433881,434462,434866,435495,436063,436852,437487,438122,438831,439480,440237,440947,441835,442698,443497,444226,444751,445308,445881,446637,447498,448347,449072,449658,450425,451078,451971,452764,453747,454612,455187,455938,456604,457557,458466,459472,460340,461176,462364,463369,464752,466353,468081,469307,470244,471638,472994,474829,476422,477870,479013,480045,481436,482671,484135,485838,487626,489016,490015,491216,493245,494874,496510,498568,500201,501393,503387,505416,507913,510171,512223,514482,516114,518431,520557,523559,526767,530354,533784,536933,540897,545718,550516,555917,561308,564952,568450,573544,578826,584128,589605,595581,600967,606878,611756,618023,624961,633140,639200,645932,652748,660041,669016,678869,690143,700902,710612,718991,728010,738947,749204,759765,770804,780831,789815,799551,808929,819427,832033,841946,851400,860856,871155,882895,896242,909123,920171,928376,938710,950730,963647,979040,996073,1011922,1024154,1035396
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,7,7,8,16,18,25,32,34,42,66,104,144,184,269,302,397,562,639,784,972,1166,1303,1527,1591,1858,2093,2402,2585,2870,3220,3423,3651,3906,4310,4520,4788,4992,5123,5463,5859,6140,6493,6764,6951,7220,7608,8052,8548,8830,9035,9568,9947,10507,10922,11514,11668,11871,12283,12783,13431,13879,14387,14783,15069,15402,15850,16593,17190,18009,18537,19121,19762,20221,20934,21661,22731,23231,23997,24188,24787,25616,26735,27761,28686,29368,30052,31013,32276,33417,34809,35663,36581,37393,38305,39735,41467,42911,44199,45257,46105,47142,48426,50014,51640,52854,53840,54826,56263,57540,59257,60709,62178,63692,65064,66815,68512,70451,71735,73096,74933,76188,77661,79564,81737,83996,85831,87653,89767,91573,93657,95633,98067,99841,101176,103047,105138,107050,109206,111282,112802,114612,116300,118027,120391,122370,124015,125281,126748,128236,129454,131478,133033,134915,136250,137006,138074,139413,141006,142544,143956,145111,145942,147141,148491,150422,152344,153966,155390,156927,158185,159708,161715,163154,165533,166510,167989,169966,171140,172791,174848,176124,177141,178212,179150,180061,181335,182934,184305,185325,186447,187486,188800,190307,191672,192751,193978,195093,196258,197431,199236,204658,206241,207407,208497,209384,211004,213218,215035,217049,217641,220045,221438,223349,225738,227756,229959,231564,233059,234842,236812,239338,242032,244020,246116,247551,249158,251010,253418,255534,258439,260128,262159,264334,266566,269419,272231,274805,276706,278477,280657,283280,286210,289124,291563,293431,295105,298089,300725,303931,306498,309703,312406,315314,318537,322258,325658,330021,333074,336983,339672,343566,348102,348148,355664,358654,362124,364968,368615,372525,378370,384165,388760,395020,399796,404520,412140,417951,424991,430325,436655,441721,447303,453628,458739,468195,473691,479875,484513,491242,497869,498005,498005,514724,517449,521990,526439,535120,541070,543976,559942,565260,572018
